customer_tweet_id,customer_text,reply_tweet_id,reply_text
1000259,"hey @SpotifyCares , Im from the UK but im going to be in the US for the next 3 months, will my premium account still work out there?",1000258,@192915 Hey there! Can you DM us your account's email address or username? We'll take a look backstage /PB https://t.co/ldFdZRiNAt
1526245,"@SpotifyCares not impressed with #spotify help on website, no contact numbers.  Poor customer service",1526244,@473996 Hi there! We've just sent you a bit more info over DM. We'll carry on helping out there /AU
2245975,Does anyone know when @118062's album will be available on @115888? #repuatation,2245974,"@654592 Hi! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /DF"
1350250,@115888 what's tea? Why y'all always glitch when I play CTRL? I'm trying to give sis the streams she deserves.,1350249,@434861 @115888 Hey there! Can you let us know what's happening exactly when you press Ctrl? We'll see how we can help /JP
53138,"@SpotifyCares Thank you so much! Listen, I'm a huge spotify fan. Keep up the amazing work friends",53137,"@127974 Thanks, you're welcome! Keep being awesome 🔥 /Q"
911258,@.spotify will there be any promos soon 😭😭,911257,"@336313 We don't have info on this right now, but fingers crossed we'll be able to have one again soon 🙂 /JN"
1950462,"@115888 since a recent update I can't add multiple songs to the queue on android, and the app is also very slow.",1950461,"@579321 Hey! Can you let us know which device, Android, and Spotify version you're using? Also, does logging out and back in help at all? /YM"
2594617,"@SpotifyCares Hulu says ""We’re having trouble authorizing your account with Spotify. Please contact Spotify support to help resolve this issue."" I'm Have a student account.. Please help !",2594616,"@734708 Hey Michael, help's here! Can you DM us your account's email address and include a screenshot of the error message? We'll take a look backstage /KC"
911621,"@SpotifyCares Thank you so much, keep me posted",911620,@336516 No worries. Our best tech folks are on the case as we speak. Hopefully we'll have a fix soon! /DD
837601,"@SpotifyCares Hello, I need help with something, I'd rather not publicly tweet.",837600,@319327 Hey Robert! We've just sent you a bit more info over DM. We'll carry on helping out there /KB
95843,"@SpotifyCares Ah OK, that explains why I can’t find it! :)",95844,"@136867 Thanks for understanding. We'll let the team know it's something you'd like to see. In the meantime, if you need help with anything else, you know where to find us /QI"
2898321,Someone @115888 hear me: the one place I would LOVE a newsfeed is on your platform. I'm somehow always late to tour announcement and album drops. BLESS the new @111188 though.,2898320,"@802992 Hey Maggie, we can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 If you need anything else, don't hesitate to give us a shout /DI /DI"
2935470,@SpotifyCares Yay! iPhone 6. Device OS 11.2 Public beta 5. Spotify version 8.4.28.1104. Thanks for caring! 🙌,2935472,"@811592 Thanks. On the screen where the song is being played, you'll see the repeat function shaped like an oval loop to the right of the play button. Press that once to repeat the playlist. Press it twice to repeat just the song that's being played. Hope this info helps /GK"
1794731,@SpotifyCares why won’t you guys let me sign in anymore?😩,1794730,"@539307 Hey there, we've come to the rescue! Could you DM us your account's username or email address? We'll check backstage /RE https://t.co/ldFdZRiNAt"
2855918,@115888 Is not taking my payment and after trying for days I'm ready to move to another platform. @1122 you there?,2855917,"@793824 Hey! Can you send us a screenshot of what you're seeing? Also, can you DM us your account's email address? We'll take a look backstage /SJ https://t.co/ldFdZRiNAt"
1949783,@SpotifyCares Haha was waiting for that. “Pay us money and well stop smashing your ears with our overly loud adds” 😂😂🤘 smooth,1949785,@563422 Sorry to hear you feel that way. Rest assured that all of these were taken on board /PL
2275384,"@SpotifyCares I am on my samsung galaxy note 4 and i am on the mobile app. I try to sign in and it says ""we are currently experiencing problems, please try again later."" I've uninstalled and reinstalled twice now.",2275383,"@661804 Is this happening over both 3G/4G as well as WiFi? If possible, try restarting your router or connecting to a different network /DR"
1109419,so confused. why is Bashy's Chupa Chups album not on Spotify anymore? allow it,1109418,"@381818 Hey there! Fingers crossed we'll be able to have it back soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /TC"
1887242,"@SpotifyCares Oh come on, don't give me that. I asked for it once you guys were able to provide it to me. Please do it or ask someone over there to help.",1887244,@487837 We're afraid it's no longer possible like when we did it for you on June last year. You can also check this out: https://t.co/ogIemZEsjC /PB
569621,Hey @SpotifyCares I think my account has been hacked and I need some help!,569620,@253686 Hey! We’re sorry to hear that. Check out: https://t.co/iVpg60w61i for what to do next /JS
2310146,@SpotifyCares are you guys going to optimize for the iPhone X screen sometime soon?,2310145,"@299118 Hi Daniel! We don't have any updates, but we’re working on it as we speak. Stay tuned /YM"
2539785,"@SpotifyCares It's working again, thankfully!",2539787,"@307029 Awesome! Thanks for the heads up. If you ever need us again, just give us a shout. Have a... https://t.co/FdMVyoJ96P 🙂 /L"
2794535,@115888 my account settings have switched from premium to free without my prior intruction or consent. What’s going on?,2794534,@779849 Hey Danny! Can you DM us your account's username or email address? We'll take a look backstage /MS https://t.co/ldFdZRiNAt
416507,@SpotifyCares how can i remove someone on my family premium plan?,416506,@214357 Hey there! Can you DM us your account's email address or username? We'll check backstage /AR https://t.co/ldFdZRiNAt
704794,@117153 i just payed fornthe student account. You took my payment but still haven't upgraded my account to premium. How can you fix this?,704793,"@288445 Hey there, we're here to help! Could you DM us your account's username and email address? We'll take a look backstage 🙂 /BX https://t.co/ldFdZRiNAt"
2502219,"@SpotifyCares @116130 Can't listen to @167274's Coloring Book on Spotify.

Get this message every time https://t.co/Xkr9udQhez",2502217,"@713714 Hi, help's arrived! Can you send us a link to the album? We'll look out for your reply /DV"
51763,"Hey guys, I cannot seem to update my payment information and I have worked too hard on these playlists for you guys to cancel my subscription. Help a brother out! @115888 @SpotifyCares",51762,"@127638 @115888 Hi, we've just replied to your DMs. We'll carry on chatting there 🙂 /SY"
2639844,hey @115888 please add a #macOS notification for when a new song starts like what @118721  does https://t.co/tcNAytpcsw,2639842,@276182 Thanks for your suggestion! We'll let our devs know it's something you'd like to see. We'd also recommend showing your support for the official idea here: https://t.co/jJwr9PwxeT /LP
771054,97 seconds of @115888 not loading even though I have decent phone service. https://t.co/uZgHAmCgAh,771053,"@304151 Hey, help's here! Can you fire over the device's make/model and the Android/Spotify versions you're using? We'll see what we can suggest /JS"
1262332,@SpotifyCares hello..I send you a DM thank u,1262329,@415673 Hey! We've just replied to your DM. We'll carry on helping out there /KM
1455469,@SpotifyCares read my DM pls,1455468,@457820 Hey! We've just sent you a bit more info over DM. We'll carry on helping out there /DR
2902821,@115888 get your shit together boo I’m tired of selecting a artist and getting a song that I’ve never heard from a completely different artist,2902820,@803987 Hey there! Can you DM us your account's email address and username? We'll take a look backstage /KL https://t.co/ldFdZRiNAt
513065,"@115888 Hello, I have a premium account that I currently cant access. I have tried to reset my password but have forgotten the email address linked to my spotify account. Can you please help.....",513064,"@238044 Hey there, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt"
153792,@115888 Hey is there any plans to bring this deal to Ireland anytime soon? Would really appreciate it! https://t.co/KEoxLrhVRI,153791,"@151213 @115888 Hi there! The deal's currently not available in your country, but it's great to hear your thoughts about this. We'll pass it along to the team. If there's anything else, let us know /FJ"
1960614,"@SpotifyCares Okays, well its an Intel i7 Desktop running Fall Creators edi Windows 10 64bit. Spotify version is 1.0.66.478.g1296534d",1960616,@411972 Thanks for the info. Could you DM us your account's username or email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt
2066481,@116130 why does my spotify delete all of my saved music whenever it feels like it? It's so frustrating ;-;,2066480,"@611099 Sorry to hear that, Tom! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /KM"
2942703,"Today I learned: 1.) Spotify account recovery support works fast.

2.) People hack spotify accounts? Its only like $2 a month. 

@148611 @115888 @SpotifyCares",2942702,"@813000 Hey Alexei! Just to check, is everything alright now? /JP"
861382,@SpotifyCares Okay thanks for your help. I'll do that and,861380,@324534 You're welcome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv 🙂 /AU
2759840,@148611 your spotify for globe prepaid user is not working? im not getting any code after i tried to subscribe,2759839,@772231 Hey Rey! Could you send us a DM with your account's email address? We'll take a look backstage /FR https://t.co/ldFdZRiNAt
44346,@115888 badtrip di naman gumagana!!!!,118877,@142356 Hi Yvonne! We hope you don't mind if we answer in English. What's happening exactly? We're here to help /GK
808969,@SpotifyCares 'This song is not available. If you have the file on your computer you can import it.' applies to tracks by Kendrick Lamar.,808967,@312763 Hey Zac! Thanks for the heads up. Our tech folks are investigating this as we speak /MX
446911,@SpotifyCares Listening to Spotify thru my web browser cuz I’m at work. It booted me out and won’t let me log back in. 😩,446910,"@220870 Hey Jennifer, we'd love to help! Can you send us a screenshot of any error messages your getting? Make sure to mask your email address, or any other private info, if it's seen in the screenshot /JP"
315540,Paramı aldınız ama artık üyeliğimi premium yapar mısınız ya?! @191335 @117153,315538,@191334 2. Can you let us know what's happening exactly? We'll see what we can suggest /KM
2052171,@SpotifyCares how do I delete the current playing song from my 1000 track playlist that's on shuffle? Android,2052169,"@606903 Hi! From your playlist, you can swipe down &gt; search for the title &gt; tap the three dots &gt; ""Remove from this Playlist"". Hope that helps 🙂 /JE"
2982073,@SpotifyCares On your app for Android do you allow the owner to access who follows a certain playlist?,2982071,"@822477 Hey there! This isn't currently possible, but to help make it happen, we'd suggest adding your support for the idea at https://t.co/mD8yN52lZu /AR"
2982083,"@SpotifyCares Yep, this still doesn’t help my situation",2982085,"@822481 We understand. Don't worry, your feedback will be passed on to the right folks. In the meantime, let us know if you need anything else /NS"
879594,@SpotifyCares Yes I did,879593,@328829 That's strange. We'll get this passed on to our developers so they can look into it. Give us a shout if you need anything else /JE
1162297,"@115888 Hey, how come your version of the Beatles White Album has demo versions of Piggies and Revolution 1?",1162295,"@393468 Hey Richard, help's here! Can you send us the Album Link? Just tap the three dots &gt; Share &gt; Copy Link. We'll take a look /PK"
2466912,@SpotifyCares I wish you’d let us see who follows our playlists☹️,2466911,"@705874 Hey Sarah, we can see how that’d be useful! You can vote for the official idea here: https://t.co/rXH5HEx9hM /TB"
2631711,@115888 will spotify have a black friday sale? will buy a 2 year pack if i see crazy sale haha #spotify #blackfriday,2631709,"@125977 Hey Simon! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /KL"
1162403,@SpotifyCares thanks! I've liked all your other improvements tho!,1162405,"@393504 Thanks, that's music to our ears! If you ever need anything else, just shout and we'll come running 🏃 /JX"
1926239,can @115888 fix their shuffling algorithm Please,1926238,@573280 Hey! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: https://t.co/T3vZnSL3od /JE
2912398,@115888 I don't pay monthly for your servers to crash.,2912397,"@806211 Hey! We're sorry you feel that way. Our best tech folks are on the case as we speak. Hopefully, we'll have a fix soon /CP"
93915,@115888 I have 10 pesos load but it says that my balance is insuffficient,412331,@213382 Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO https://t.co/ldFdZRiNAt
2912439,Why is my @115888 not working?!😩,2912438,"@806221 Hey! Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated /CP"
399280,"@SpotifyCares What I would like is for my public facing name, or username in every other application, to be Zucce05 (Just like everything else I have).",399282,@210400 No worries! Could you DM us your Spotify account's email address? We'll see what we can suggest /BH
2475167,@SpotifyCares my Discover weekly playlist was so bad I almost cried. Can i get a redo?,2475166,"@707602 Hey, sorry you feel that way! Your Discover Weekly should improve as it gets to know you. Keep adding your favorite tracks to Your Library/playlists 🙂 /MA"
649930,"@SpotifyCares Hello, the latest update has bricked the Spotify app on my Samsung s8. Will no longer load into my profile and auto closes. Deleted cache and uninstalled / reinstalled but no luck. Any ideas?",649928,@274510 Hi there! Does restarting your phone make any difference? Keep us posted /XF
2545860,@SpotifyCares https://t.co/3momkniHKD,2545862,@279894 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /LM
203135,Hey @115888 @SpotifyCares add this functionality. People want it. Thanks. https://t.co/d5ci8k2Q0J,203134,"@164070 Hey there, thanks for the feedback – we appreciate it! We’ll get this passed onto the right team 💚 /RV"
1794955,"@SpotifyCares can the app stop deleting my downloads once a week? What do I do to make it stop, it's incredibly annoying",1794954,@539375 Hi! Help's here. Can you send over your account's username and email address? We'll take a closer look /SV https://t.co/ldFdZRiNAt
726229,"@SpotifyCares Hi, I have a problem with my premium subscription for family. Could you please help me?",726228,@293961 Hey Rogelio! Help's here. Can you let us know more about what's happening? We'll be waiting for your reply /MG
2979810,@115888 hey hire me I'm a graphic designer who needs a job https://t.co/qCOJa2Ittv,2979809,"@821804 Hey, we'll be glad to have you on board! Check out https://t.co/c1Z94oBFOl for more info /AR"
1261987,"Hi @SpotifyCares - webplayer not working for me. Have tried various browsers, cache deletes etc. Any known issues at present? Thx",1261986,"@415610 Hi Matt, help's here. What's happening exactly? Could you also let us know the operating system you're on? We'll see what we can suggest /AY"
283255,@4984 ... if the code allows that.,283254,"@183479 Hey! The more you use Spotify, the more personalized it becomes. Just carry on listening to the songs you love. This'll mix things up /AY"
1077073,@SpotifyCares Alright thank you!!,1077074,@374112 You're welcome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /NY
644303,@117168 @SpotifyCares https://t.co/CYREPkvxKt,644301,"@272934 Hey Joseph, thanks for letting us know about this! We'll get this reported. Great detective work. https://t.co/LpsmyUtme0 🔍 /RR"
2565878,@SpotifyCares When I used my friends &amp; dads account it allowed me to listen to music that wasn’t  downloaded (they have premium). When I’m in the car &amp; go to choose a song I don’t have saved/downloaded it automatically stops around 10 seconds ...,2565880,@727933 We hear you. We're afraid the Spotify app is designed to only play songs offline if they've been downloaded first. Let us know if you need anything else /TR
2045315,"@115888 @SpotifyCares I have changed my password, reset all of the devices and they are still on my account, and it is MY card that pays for it",2045314,"@604867 Hi Pfaff, help's here. Could you DM us your account's email address and username? We'll take a closer look /JQ https://t.co/ldFdZRiNAt"
1634783,@115888 why do i need skips when i can listion to the songs?,1634782,"@500078 Hi, help's here! Can you give us more info on what's happening exactly? We'll see what we can suggest /DV"
727157,"@115888 needs to cut the shit with the suggested tracks making me waste my ""30 add free min"" skipping that shit for real",727156,@294182 Hi Katie! Suggested Tracks is part of our Free service on mobile. More info here: https://t.co/eY7pHmac5R /GK
858,@SpotifyCares 2/2... and there is no way to manage Albums (recently added e.g.) in the App. It's a mess 😲 https://t.co/RlWuqllt8S,856,"@115889 Got it. It's not possible at the moment, but we'll pass on the the suggestion. Could you try reinstalling the app? /PB"
2826151,"@SpotifyCares My name is Chaps and i produce Tech House. 
Spotify has linked me as an artist to Chaps (boy band from the 90's).
Help please.",2826150,@787262 Hey Chaps! Could you DM us a full list of your releases along with your email address? /I https://t.co/ldFdZRiNAt
1334561,@SpotifyCares is it just me or is my phone getting really hot and losing all its battery life while listening to Spotify could you fix this.,1334559,"@431323 Hi Adnan, help's here! Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /TY"
2913916,"@SpotifyCares Hi, I have been charged £9.99 a month for the last month. Previously I have paid £4.99 as I was and still am a full time student. Please can you help resolve this incorrect charge and prevent its occurrence in the future? Thanks!",2913915,"@806634 Hey Ben, help's here! Can you DM us your account's username and email address? We'll check it out 🔍 /TR https://t.co/ldFdZRiNAt"
156970,@116130 why has my Spotify gone all spooky looking with a spotlight? https://t.co/ttD9FeNM1i,156969,"@152053 Hey Sidney, don't be spooked! That's just the ""Upside Down"" feature on the app that activates when you stream from one of the 15 Stranger Things playlists we created with Netflix. More info on this link: https://t.co/hJ9mpst3kB. We're just a tweet away if you need us 🙂 /LS"
1564262,"@SpotifyCares This is real off point, not only does it look atrocious, the app doesn’t even work properly. Will be switching to Apple Music on Tuesday morning if there is no update by then.",1564264,"@483022 We understand how you feel. Rest assured, your feedback will be passed on to the right folks /RB"
500994,@117153 This is actually remarkeble service!,2979808,"@821803 Hey! We appreciate the kind words. If you ever need us, just give us a shout. We'll be right here 🙂 /RH"
2460872,@115888 can you please make folders for playlists i have about a bazillion and i would really like it if they could go into neato little boxes of organization,2460871,@704628 Hi Rory! You can create playlist folders using the desktop app. There's more info here: https://t.co/aGZZKzSM3w /RE
2822761,"@SpotifyCares hey so all I want is to listen to the Heathers soundtrack but there’s only 4 songs on Spotify, why is this?",2822759,"@786599 Hey Stephanie! We’d love to have all of the tracks available, but we have some info about content here: https://t.co/0i8GpimuDa /RE"
1930866,"@115888 I need to submit my music, what is required?",1930865,@574576 Hey! We have some info about uploading your music on Spotify at https://t.co/1w2gOzxRj3. Let us know if you have any other questions /LM
2776188,@SpotifyCares Hi. Every time I walk listening to Spotify the song either pauses or skips forward to the next tracks. Really frustrating! Anything I can do?,2776187,"@775716 Hey Michael, that's not cool! Could you let us know your device, operating system, and Spotify version? We'll see what we can suggest 🙂 /Q"
2405258,"Is there a way to have spotify playback the videos from the app on top of other windows?  (OS X/macOS)
cc @115888 @SpotifyCares @117168",2405257,@691807 2: Our devs regularly check the page for new ideas to implement /KT
2355325,@SpotifyCares Update: it’s now up on Spotify but there’s no content https://t.co/2cWliIITST,2355327,"@680459 We do our best! Fingers crossed, we'll have it available soon. Give us a shout if you have other questions /GT"
2306614,@SpotifyCares trying to remove an account from my family plan and cant do anything. The page with the emails don't even show. When they did and I tried to remove still nothing. I need to remove an account immediatetly please help,2306613,@669159 Hey Jim! Can you DM us your account's email address or username? We'll check backstage /AR https://t.co/ldFdZRiNAt
2081823,@115888 when are you going to put Empire State of Mind with Jay-z on Spotify I've been waiting ages,2081822,"@615663 Hey there! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/MEjmIRL2eB /JX"
2182160,@SpotifyCares I need a refund please I only just upgraded to premium u said u was gonna take out a temp charge.. U took out 10pound can I have my money  back please. I just cancelled it,2182159,@177340 We've just replied to your DM. We'll continue helping you there /CX
1742689,@SpotifyCares Well I love the feature on the PC app where I can see what my friends are listening to. Can we get that on the mobile app too? It's great,1742691,@145412 Thanks for the feedback. We'll be sure to let our devs know this is something you'd like to see. Let us know if you have other questions /DV
95802,@SpotifyCares Aight guys appreciate it,95804,@136858 You're welcome! Just let us know if we can help with anything else 🙂 /NH
2363323,"@SpotifyCares Ya, those 5 songs I really wanted to save from last week but can’t find now. Ha",2363325,"@682353 We understand! Fingers crossed you'll find them again soon. If you need us again, just give us a shout. We're here around the clock 🙂 /BH"
1456546,@SpotifyCares I lost my premium account subscription with FIDO. What's going on? Music is my life!,1456545,@458065 Hi Marc! We've sent a reply to your DM. Let's carry on chatting there /LP
2902795,@SpotifyCares Anyone out there?,2902792,@803978 Hey! We've just sent you a bit more info over DM. We'll carry on helping out there /CP
1436771,@115888 @192177 also your front page still says 50% off for students so what’s going on? https://t.co/Xbcz6g8dEW,1436770,@319095 Hi Catherine! NUS is currently unavailable as a discount option. We’d recommend using UNiDAYS at https://t.co/ZCWeItTUhj /MU
2924064,wtf is this?????? @115888 https://t.co/VP9T0MKhOB,2924063,"@809149 Hey there!  Currently, you can only download 3,333 songs for offline use per device, on a maximum of 3 different devices. We'd suggest supporting this idea in our Community to help make the increase happen: https://t.co/XncParYphj /AR"
2545852,"@SpotifyCares hi, how can I change my account from premium to premium for family?",2545851,@723615 Hey there! Can you fire over your account's email address or username via DM? We'll see what we can suggest /RC https://t.co/ldFdZRiNAt
2153153,I really hope one day @115888 brings back the lyrics feature! that is something I have been missing since it was removed! Here's hoping!,2153152,"@620904 Hey! We hear you. Any updates will be posted at https://t.co/osebD49Qxe. We'd recommend voting to support the idea, too /NQ"
2285289,.@115888 PLEASE restore the queue in the Web player ;__;,2285288,"@363041 Hey there, we hear you! You can show support for the official idea here: https://t.co/sCzA5zGxSn /TB"
104120,"@SpotifyCares Just signed up for premium during the 99 cent/three month trial. However my username is not right. I know I need to close the account and basically start over, but can I do this while keeping the trial going? Thanks!",104119,@138952 Hi Paul! Could you DM us your account's email address so we can check backstage? /FJ https://t.co/ldFdZRiNAt
228048,@SpotifyCares nope still randomly skips songs even tho im not even touching the keyboard,228046,@170376 Got it. Can you try to see if following the steps at https://t.co/46sWVpIvlI makes a difference? /DV
1609240,@SpotifyCares can yall reply to my dm,1609239,@494078 We've just sent a DM your way. Let's carry on chatting there /MT
565386,"@SpotifyCares Just for reference, I have tried both a Prepaid Visa AND a Mastercard, and yes I tried to cancel my Premium and re-join, but nothing works",565385,@252491 Hey James! We've just sent a DM your way. Let's carry on chatting there /MT
1730305,@115888 where’s the jonas brothers discography on mexican spotify :(,1730304,"@522893 Hey Larissa! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /GK"
1914375,"@SpotifyCares trying to get wife &amp; kids on a family account, but wife's account names is gibberish (random alphanumeric). How to change it?",1914374,@352498 Hey Bill! The cavalry's here. Can you DM us her account's username or email address? We'll take a look under the hood /CP https://t.co/ldFdZR1cbT
80921,"Hey @SpotifyCares, love spotify but one thing bothers me very much: I have a playlist of around 2500 songs and have to scroll down to the bottom on my iphone everytime i want to listen to my recently added songs. Takes a long time. Any way i (or you) can change that? Greets matt",80920,@133958 Hey there! You can sort your tunes by following the steps here: https://t.co/myAf3mlgcv. Hope this helps 🙂 /MA
2095160,"@SpotifyCares I'm on Android 8.0.0, and app version 8.4.26.770 :)",2095159,@618973 Thanks! Could you send us a DM with your account's email address? We'll take a look backstage /CH https://t.co/ldFdZRiNAt
2616759,@SpotifyCares S7 android atnt https://t.co/NNZMxvCAK7,2616761,"@739602 Got it. Just to check, do you have the same service provider for both WiFi and mobile data? Also, is this happening across all your devices? We'll be right here waiting /LP"
963752,@SpotifyCares Unfortunately i havent been able to reset my password and re access my account . Any advice on what to do next ?,963751,"@348744 Hmm, can you DM us your account's email address? We'll take a look backstage /MV https://t.co/ldFdZRiNAt"
1384562,@115888 how can i change my password,1384561,@442197 Hi there! We've just sent you a bit more info over DM. We'll carry on helping out there /AU
572086,@SpotifyCares why you charge me $9.95 month now. It suppose $0.99 for first 3 month,572085,@254427 Hey! We've just sent a DM your way. Let's carry on chatting there /NQ
2855892,"@SpotifyCares whenever I’m on twitter and open a GIF, the music pauses. I’m on the iOS 11.2 public beta.",2855890,"@793818 Hey there, help's here! Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /AL"
1648675,@115888 why is Spotify so broken on XBL?,1648672,@503646 Hey there! Could you tell us what's happening exactly? We'll see what we can suggest /DF
543128,"@SpotifyCares I recently reinstalled spotify, like 2 weeks ago, I have to do it again?",543129,"@144687 We'd like to cover all bases to make sure we don't miss anything. It would be best to head to https://t.co/H58uVCTxH4 first, and choose ""Remove All Devices"". Afterwards, just reinstall the app with the steps we gave earlier /LM"
2495005,"@SpotifyCares I'm trying to switch my account to a student account, but it says that my email is already in use???",2495004,@712111 Hey there! Could you DM us your account's username and email address? We'll take a look backstage /DF https://t.co/ldFdZRiNAt
859928,@SpotifyCares when I try to access my account I get the following error.... https://t.co/Xoc6q2Cf2E,859927,@324169 Hey Adrian! Does clearing your cache/cookies help? You might also want to try using an incognito window. Let us know how it goes /VK
2662796,"@115888 your app sucks, i shuffle Without Warning album and the first song that plays is Ariana Grande like what",2662795,"@750442 Hey! What device, operating system, and Spotify version is this happening on? Also, are you rocking Free or Premium? /AY"
2502215,@115888 Pardon yanlış kullanıcıyı etiketlemişim @97073,2502214,"@713713 Hey! We can help out in English via Twitter, but we also have Turkish support via email at https://t.co/ZgU70TbP8M 🙂 /M"
38965,"@SpotifyCares i subscribed as premium user in Oct 25, but today I cant use spotify because I must unsubscribe it first. It just a week!!",38964,@124509 Hi there! We've just sent you a bit more info over DM. Let's carry on chatting there /GU
704807,@SpotifyCares I’ve been waiting for almost 10 years,704805,"@288453 We hear you 🎧 Rest assured, your feedback will be passed on to the right folks /DF"
393182,@SpotifyCares Is you close account page down permanently? 2 days in a row I've been trying to close an account.,393181,@209121 Hey Kevin! Can you DM us your account's email address and username? We'll take a look backstage /JX https://t.co/ldFdZRiNAt
1022717,"@SpotifyCares It would be cool if users could use all 10k on one device, since most just use their phones.",1022716,@362015 We hear you. Be sure to show your support and comments on the official idea here: https://t.co/yx0z3sJgV7 /TB
761988,@SpotifyCares the app won't let me share links to songs? The app just crashes when I use the share option,761986,"@302060 Hey Dojo, help's here! Can you let us know your device, operating system, and Spotify version? We'll check under the hood /JP"
2810816,@SpotifyCares it would be a great festive season if u put this song of mine on a hiphop playlist https://t.co/w3aa4zaZw7,2810815,@783857 Hey! Thanks for the feedback. We'll make sure to pass on your feedback to our Curation team. Let us know if there's anything else /RC
528364,@SpotifyCares Hi there! 👋 I received a pop up for an offer 99$/year says it expires dec 31. I had 2 close the app before I could opt in..where do I find the offer again? tyvm!,528362,"@242331 Hey, help's here! Could you DM us your account's username or email address? We'll take a look under the hood /PK https://t.co/ldFdZR1cbT"
1857049,Help @117153 no music today!!!,1857048,"@555377 Hey Emma, help's here! Can you tell us more about what's happening? What device, operating system, and Spotify version are you on? /AY"
203110,@SpotifyCares All is good now. I waited an hour or so and re-tried and it worked. Thank you :),203109,@__saskiaed__ Sweet! If you ever need anything else be sure to give us a... https://t.co/AUc7DGJpgF 🙂 /TY
172520,"@SpotifyCares Hey. Can't download anything from the Android app. Offline mode is off, Download using cell data is on, I'm on premium, got fast and reliable data connectivity. What's wrong? Help me. ASAP",172518,"@156320 Hey Jeffrey! That's not cool. What device, operating system, and Spotify version are you rocking? We'll see what we can suggest /RA"
2867778,Why is the queue function on @115888 so unbelievably pointless? It’s really a “Play Next” function. Utterly useless and definitely NOT a queue! #Spotify @SpotifyCares,2867777,@796437 Hey there! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team /NQ
395714,@SpotifyCares I’ll let know if this keeps going after a day of use. It usually resets after a day.,395713,@209662 Glad to know it's working! We've just sent a DM your way. Let's carry on chatting there /CP
1336497,@SpotifyCares I think I got it!,1336496,@431766 Cool! Glad to hear it's working now. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ 🙂 /NY
760600,@70960 @70961 Do you guys know why we can't listen to these amazing songs here in France? Such a shame :( @115888 https://t.co/RDvxdcugMZ,760599,"@301745 Hi there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /DV"
2294855,@SpotifyCares Want to buy a Spotify Subscription as a gift. Can it be done without buying a gift voucher; Can I gift an actual subscription?,2294853,"@666365 Hi! We're afraid that's not possible, but you can get that lucky person an e-card from the site. Just go to https://t.co/42zVxzQuAV /GS"
2622844,@SpotifyCares the update looks great! 😊,2622843,@664632 Thanks for the feedback Colton! It's music to our ears 🎶 /JI
905976,"@SpotifyCares Page two, signal, twiceCoasterLane:1",905975,"@335088 Got it! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /RA"
2535430,"@SpotifyCares premium user here, I downloaded this song but everytime I close the app the file disappears &amp; I have to download it again. I tried to download it with both cellular data &amp; wifi but there's no difference https://t.co/GsA3M9fKss",2535427,"@721350 Hey there, that doesn't sound cool! Just in case, you can find more info that could help you out on that here: https://t.co/38J7tFlIBF. These details can explain what could've happened and which steps to take next to prevent this from happening in the future /GK"
726818,@115888 I'm a student with an NUS card but can't register for your student premium? Unsupported by @260711  Wtf? Poor form.,726817,@294100 Hey Ruth! NUS is currently unavailable as a discount option. We’d recommend using UNiDAYS at https://t.co/ZCWeItTUhj /PL
2605665,"@3493 @SpotifyCares expand the student premium version to CAD? sincerely, a broke college student who had to cancel her plan today😶",2605664,"@737228 Hi! It's not available yet, but you can vote for the idea here: https://t.co/Zb7NKuFp49 /JE"
1753703,@SpotifyCares Awesome thanks,1753702,@528224 You're welcome! Just give us a shout if you need help with anything else. We're just a tweet away /LM
2854409,@117153 Problem solved...,2854407,"@793477 Hi, help's here! Sorry for the delay. Does everything look good on your end? We'll see what we can suggest /DV"
2417977,@SpotifyCares Hey! I avail your student discount offer and my account wasn't still premium. Please help.,2417976,@694814 Hey! We've just sent you a bit more info over DM. We'll carry on helping out there /SC
